aspect_ratio,width,height,eye_spacing,label
1.3064785590164223,0.5168506686271713,0.39560593249710924,0.13046421545628617,round
1.5317244366673888,0.5929518927873338,0.3871139472563578,0.15401342064299628,round
1.3434934873332787,0.37108374895680196,0.2762080742894943,0.08929472177347106,round
1.2350390234928166,0.5342394049646604,0.4325688458440582,0.13816151978368688,round
1.0238330233747144,0.35039907208794674,0.3422424009463734,0.08833743334468173,round
0.8961704947363439,0.4150563865853383,0.4631444451956088,0.09625804908250529,round
1.3621808243363298,0.5432366839390139,0.3987992447358706,0.1350202636255835,round
1.2448853426050064,0.5760636033882454,0.46274430557820967,0.1522538753199122,square
0.9442322284956703,0.5998356025738789,0.6352627928507837,0.1579466838523333,square
1.3386313484072054,0.543437553243164,0.4059650581840795,0.13018679474903544,square
1.2523332778369687,0.48531170987844746,0.38752600323508,0.12347597257968217,square
1.0061818700819585,0.5020954143746146,0.49901059570246126,0.13057237855020903,square
0.896500754127433,0.3726607249537001,0.41568367147266033,0.0950873328954265,square
1.3844879556666454,0.5248225779483384,0.37907341540983713,0.13356145083073984,square
1.1323361803980283,0.4935562010292852,0.4358742655876234,0.11754761428189034,square
1.2347279596749903,0.5321168235860342,0.43095875444992754,0.1308276399578771,square
1.4566837747695476,0.4603271984839118,0.3160103836240897,0.11201002367295688,square
1.2350433859565275,0.4889453195782629,0.3958932334993075,0.12068919359054006,square
1.286276362979687,0.5512888462811435,0.42859284532296854,0.13759956680151036,square
1.258748851757378,0.48631454246715744,0.38634755597846127,0.13161306315525614,square
1.3100336559925336,0.5328490762331088,0.4067445701075528,0.13147097751314366,square
0.9297504132359315,0.4563805798110819,0.49086354070301624,0.1101076449847584,square
0.6314634600401813,0.20941970108521724,0.33164183573170086,0.05227349685929226,square
1.3562305195953042,0.35748279444778047,0.2635855699180494,0.0861441855343158,square
0.9135355195445378,0.2973945142977294,0.3255423658250329,0.0734905230204169,square
1.2250286827755985,0.4646203397013696,0.3792730294678978,0.11562759416287077,square
1.1293766996493222,0.44618273007992143,0.39506989139979926,0.10811296943328319,square
1.3917817937170818,0.5897299692973909,0.4237230088506746,0.14825110542120806,square
0.8906022653385164,0.277517324180999,0.3116063533428305,0.06574852667253017,square
0.9445108969342787,0.2681372214595274,0.2838900242759031,0.06773509919193427,square
1.3786392433010755,0.5192512420074143,0.37664040431933155,0.11999910733283402,square
1.33401278849837,0.5929666436473107,0.4444984701494376,0.14075543184206735,square
1.1062852391274962,0.492590051231494,0.4452649586285625,0.12348024708526874,square
1.1749773265221923,0.4369471623172829,0.37187710133147844,0.10748139986374249,square
1.3265351641304137,0.6209832473917997,0.46812422631772005,0.15246501015834668,square
